1:nfix,Building number,Climate,Building use,Roof height factor,Ventilation,Shading setpoint,Lighting density,W2WR,U-value walls,U-value roof,U-value floors,U-value windows,Carbon intensity of construction,Cooling setpoint,Cooling setback,Heating setpoint,Heating setback,Lighting setpoint,Occupant density,Equipment gains,g-value,Infiltration
6593,5483,9,2,0.329381861,0.000279413,89.63227689,2.956037682,0.344235137,1.040910883,1.040910883,1.040910883,1.010605732,45,29.7026525,4,20.60313136,4,400,31.58803211,1.855506939,0.555555556,4.32E-05
6594,9424,10,2,0.042308832,0.00024616,300.0631592,2.564664481,0.288451819,0.268092438,0.268092438,0.268092438,1.774079762,45,27.34559512,4,20.76036151,4,400,39.8111607,1.994498373,0.555555556,6.65E-05
6595,2947,5,2,0.22055493,0.000162694,119.4893417,1.706954337,0.779220498,0.756318696,0.756318696,0.756318696,1.334234847,45,25.96597196,4,19.16965342,4,400,34.23295659,2.265943366,0.555555556,5.46E-05
6596,9824,14,2,0.177241452,0.000291344,310.1619399,2.734808941,0.827328929,1.11596046,1.11596046,1.11596046,2.080102104,45,26.57773747,4,20.08365109,4,400,38.75189811,2.079359987,0.555555556,7.56E-05
6597,10254,16,2,0.361495313,0.00021981,189.6615553,1.900629002,0.142706987,0.341953319,0.341953319,0.341953319,0.764816748,45,27.91741423,4,19.94416698,4,400,33.61330739,2.210501896,0.555555556,1.83E-05
6598,739,1,2,0.072689294,0.000145875,200.0143459,1.556101162,0.499228353,0.826666885,0.826666885,0.826666885,1.96667016,45,27.15277232,4,18.04804668,4,400,35.53139701,2.615850004,0.555555556,7.19E-05
6599,8114,11,2,0.288581485,0.000223091,59.49931532,2.434227644,0.583844672,0.055957598,0.055957598,0.055957598,1.524241878,45,25.30813219,4,21.68617815,4,400,26.23189458,1.571260377,0.555555556,5.98E-05
6600,2035,17,2,0.154814991,0.000252164,106.7510724,2.297012836,0.362784404,0.88001993,0.88001993,0.88001993,0.923985926,45,26.76077637,4,18.94972718,4,400,35.74805704,1.905148287,0.555555556,3.87E-05
6601,1718,25,2,0.383012257,0.000179304,233.7358701,1.68100209,0.653162156,0.146336641,0.146336641,0.146336641,2.238804033,45,28.22705192,4,20.99884473,4,400,30.1514683,2.479362154,0.555555556,8.17E-05
6602,8622,4,2,0.095304679,0.000185134,136.5882269,1.987260591,0.710660371,1.170436826,1.170436826,1.170436826,1.475355546,45,27.65431576,4,20.44077812,4,400,38.3268526,2.352388881,0.555555556,5.85E-05
6603,9448,13,2,0.266863603,0.000263522,283.5876706,2.65893484,0.220276424,0.431209589,0.431209589,0.431209589,1.916435385,45,26.25347165,4,19.6122178,4,400,32.40875066,2.017100365,0.555555556,7.05E-05
6604,129,12,2,0.135171024,0.000152373,166.7602891,1.805579773,0.1737608,0.214756375,0.214756375,0.214756375,1.168867051,45,26.45369434,4,21.26912307,4,400,44.55014297,2.226028076,0.555555556,4.94E-05
6605,9190,17,2,0.301112046,0.000238983,333.6866051,2.45372525,0.857986224,0.665887541,0.665887541,0.665887541,2.48632214,45,27.86989221,4,18.65998982,4,400,34.526913,2.161753215,0.555555556,0.000107222
6606,4570,2,2,0.014698768,0.000285341,36.61795944,2.900579737,0.50278913,0.503769188,0.503769188,0.503769188,1.284440682,45,27.18997385,4,19.80147837,4,400,36.4091121,1.793519195,0.555555556,5.31E-05
6607,1941,23,2,0.24900146,0.000203202,223.5198638,2.21434848,0.418557504,0.951602501,0.951602501,0.951602501,1.724752846,45,25.66660504,4,20.24854686,4,400,31.2797931,2.723500192,0.555555556,6.52E-05
6608,8479,8,2,0.062465636,0.000206039,263.4156644,2.797458095,0.753139479,0.871746342,0.871746342,0.871746342,1.581134357,45,26.03677423,4,19.51763427,4,400,34.84008751,2.243158488,0.555555556,6.13E-05
6609,926,3,2,0.277820005,0.000282651,76.40630007,1.942676119,0.262761353,0.172877508,0.172877508,0.172877508,2.015842149,45,27.47770171,4,20.34257674,4,400,42.01070211,2.114776411,0.555555556,7.35E-05
6610,9486,10,2,0.187597895,0.00023182,293.2439664,1.536631821,0.320302579,1.160759429,1.160759429,1.160759429,0.825119666,45,28.6554428,4,21.12414412,4,400,30.7593896,1.70991383,0.555555556,3.07E-05
6611,4960,16,2,0.37209671,0.000159683,126.2687841,2.347467211,0.610686143,0.458592741,0.458592741,0.458592741,2.132697923,45,26.91590709,4,19.05879339,4,400,36.74374126,2.749290481,0.555555556,7.74E-05
6612,1345,11,2,0.02878929,0.000265676,323.3866936,2.070149068,0.557960503,0.241016279,0.241016279,0.241016279,1.390039373,45,25.13719706,4,20.16563557,4,400,29.40880187,1.939786578,0.555555556,5.62E-05
6613,4433,10,2,0.206790529,0.000182814,176.4751786,2.951206578,0.47373469,0.65733299,0.65733299,0.65733299,1.823912876,45,27.03850416,4,19.70264445,4,400,36.0658041,2.466771924,0.555555556,6.78E-05
6614,8218,17,2,0.121133493,0.000171457,193.2336852,2.592053329,0.118580606,0.5314329,0.5314329,0.5314329,1.069807385,45,28.1207622,4,18.82765527,4,400,32.78290374,2.329132146,0.555555556,4.58E-05
6615,8759,22,2,0.343279165,0.000259845,66.317285,1.760801378,0.802811852,0.942205664,0.942205664,0.942205664,2.379982634,45,26.623983,4,21.42109376,4,400,37.90118252,2.058061115,0.555555556,9.00E-05
6616,3958,4,2,0.000140579,0.000225167,99.93249357,1.851324047,0.24420903,0.620689235,0.620689235,0.620689235,1.667734382,45,26.19917091,4,19.29808366,4,400,33.27677438,2.096475083,0.555555556,6.36E-05
6617,1563,4,2,0.234590563,0.000143633,240.5159217,2.514210755,0.734983721,0.996682094,0.996682094,0.996682094,1.235182723,45,27.51365705,4,20.87352909,4,400,39.27244836,2.163375602,0.555555556,5.16E-05
6618,7596,15,2,0.149983906,0.000211885,149.7752151,2.817516461,0.679243223,0.331395386,0.331395386,0.331395386,2.425878178,45,28.52546947,4,20.53094007,4,400,28.2509982,2.53135082,0.555555556,9.44E-05
6619,10393,22,2,0.315289445,0.000299103,270.3635284,2.192715491,0.388474918,0.710686099,0.710686099,0.710686099,1.116196984,45,26.79947052,4,19.3379218,4,400,35.22024707,1.597236445,0.555555556,4.75E-05
6620,9793,23,2,0.083602921,0.000165609,159.9814558,2.295900347,0.442683932,1.071450982,1.071450982,1.071450982,1.860571593,45,25.754034,4,22.33993897,4,400,32.02389372,2.420167973,0.555555556,6.89E-05
6621,5700,8,2,0.255797424,0.000243392,340.506407,1.600878686,0.527306255,0.404133293,0.404133293,0.404133293,1.425369745,45,27.31018453,4,18.44321439,4,400,37.15000261,1.842955619,0.555555556,5.71E-05
6622,5758,10,2,0.166283131,0.000272328,49.84332472,2.044826246,0.883870441,0.781315123,0.781315123,0.781315123,2.17950143,45,27.7076049,4,19.87752386,4,400,33.91227625,1.971277542,0.555555556,7.92E-05
6623,7959,5,2,0.394333201,0.00019886,210.3340939,2.684184358,0.199254511,0.11954138,0.11954138,0.11954138,0.870601329,45,26.4059786,4,20.01230383,4,400,40.53720547,2.307053387,0.555555556,3.50E-05
6624,4918,22,2,0.215348057,0.000157309,83.38192195,2.125358655,0.897000322,0.309691682,0.309691682,0.309691682,1.879640267,45,27.20171645,4,21.0300175,4,400,33.39632984,2.045091085,0.555555556,6.94E-05
6625,8050,5,2,0.049847245,0.000233842,256.4800176,2.97858324,0.181616373,0.716954926,0.716954926,0.716954926,1.44710537,45,25.47859933,4,19.05245622,4,400,38.91329627,2.31537181,0.555555556,5.77E-05
6626,7634,7,2,0.334722629,0.00028059,113.2386094,2.540518189,0.426419276,0.590765299,0.590765299,0.590765299,2.213968905,45,26.48781299,4,19.58956331,4,400,27.26286897,2.447775785,0.555555556,8.06E-05
6627,11388,12,2,0.100077383,0.000208374,306.3122934,1.731238,0.541797029,1.010591534,1.010591534,1.010591534,0.904277731,45,27.80244068,4,20.38104636,4,400,35.35011982,1.923723659,0.555555556,3.75E-05
6628,4659,24,2,0.294166011,0.000256906,183.4106711,2.757446088,0.689153494,0.794146883,0.794146883,0.794146883,1.634977563,45,27.59542318,4,18.71527026,4,400,31.84301985,2.848869479,0.555555556,6.28E-05
6629,729,19,2,0.066311311,0.000174123,316.4112273,1.87776302,0.379921869,0.086224579,0.086224579,0.086224579,1.199792333,45,26.29404179,4,21.40963043,4,400,37.37175011,1.74279202,0.555555556,5.04E-05
6630,8413,1,2,0.355752478,0.000180188,53.24880719,1.580293241,0.237420087,1.07437849,1.07437849,1.07437849,2.405092177,45,26.6911569,4,20.23188631,4,400,34.12692238,2.127052105,0.555555556,9.22E-05
6631,4980,5,2,0.183753332,0.000268654,206.2640095,2.410172851,0.74664551,0.381265269,0.381265269,0.381265269,1.096182029,45,28.2484904,4,19.73994458,4,400,40.25046161,2.255676741,0.555555556,4.68E-05
6632,1525,19,2,0.272265405,0.000296475,239.9863735,2.321069059,0.10057302,1.128837653,1.128837653,1.128837653,1.369215404,45,27.0853852,4,20.53808567,4,400,34.6311276,2.293755802,0.555555556,5.56E-05
6633,7285,11,2,0.087571334,0.000214864,100.5014041,1.65680858,0.816341698,0.470573434,0.470573434,0.470573434,1.803933386,45,25.34914496,4,19.40549155,4,400,42.62297138,1.956329804,0.555555556,6.73E-05
6634,6924,12,2,0.377866421,0.000140693,289.8385596,2.010125142,0.572863068,0.847483274,0.847483274,0.847483274,1.037041805,45,26.52360302,4,19.2548555,4,400,30.98929098,1.821443412,0.555555556,4.44E-05
6635,765,5,2,0.162316783,0.000227833,130.3389442,2.636299124,0.45708876,0.176656065,0.176656065,0.176656065,2.344603509,45,27.96525337,4,20.78473482,4,400,36.53857062,2.403485068,0.555555556,8.74E-05
6636,61,20,2,0.243222004,0.0001968,339.9373421,1.78129468,0.311373967,0.536289119,0.536289119,0.536289119,1.615620608,45,27.377391,4,19.8839166,4,400,29.88202029,1.652303889,0.555555556,6.23E-05
6637,7356,2,2,0.021271683,0.000274661,160.5111596,2.477872972,0.620990288,0.921335445,0.921335445,0.921335445,2.049503949,45,25.88140628,4,20.06796916,4,400,35.93237478,2.557223094,0.555555556,7.45E-05
6638,2845,1,2,0.30665995,0.000241019,229.770214,2.87803561,0.765206967,0.256338275,0.256338275,0.256338275,0.844229647,45,26.96267005,4,21.99804519,4,400,32.65340559,2.175405213,0.555555556,3.27E-05
6639,1374,15,2,0.128854075,0.000167629,30.36844313,2.237121537,0.255585022,0.626575517,0.626575517,0.626575517,2.15438807,45,28.87013139,4,18.18425262,4,400,38.18507448,2.108868969,0.555555556,7.82E-05
6640,3809,12,2,0.366902428,0.00016032,70.15708953,2.773173044,0.516315597,1.191017646,1.191017646,1.191017646,1.14957662,45,27.74488338,4,20.69194775,4,400,36.25629643,1.469039101,0.555555556,4.87E-05
6641,4349,0,2,0.195148135,0.000248182,269.6663204,1.966823883,0.40054729,0.426063972,0.426063972,0.426063972,2.464384787,45,26.34418267,4,19.16500365,4,400,29.06630724,2.582586171,0.555555556,0.000100361
6642,11150,21,2,0.28317336,0.000277352,120.0193489,1.514087646,0.157111479,0.911067076,0.911067076,0.911067076,1.249761465,45,25.77040326,4,19.50452017,4,400,37.76694433,2.198170724,0.555555556,5.20E-05
6643,6206,1,2,0.054780737,0.000193963,299.4943976,2.37024022,0.872886173,0.131304318,0.131304318,0.131304318,1.690858025,45,27.23794614,4,20.64561057,4,400,33.01239289,2.066875136,0.555555556,6.42E-05
6644,1149,6,2,0.348875518,0.000220153,170.2255914,2.094205249,0.720967227,0.492060346,0.492060346,0.492060346,0.956957831,45,28.3303954,4,17.3930089,4,400,41.22091338,2.278966558,0.555555556,4.06E-05
6645,6399,20,2,0.114768099,0.00014854,329.637278,2.927013026,0.211351299,0.983796127,0.983796127,0.983796127,2.274402835,45,26.80880145,4,21.67332931,4,400,34.94150288,2.008211165,0.555555556,8.34E-05
6646,11016,25,2,0.201059517,0.000217183,60.06792128,2.614917927,0.355610798,0.210705693,0.210705693,0.210705693,1.49634662,45,26.12834263,4,20.14889726,4,400,36.88028024,1.87452223,0.555555556,5.91E-05
6647,4678,13,2,0.035313757,0.000294322,199.4844931,1.738165709,0.665233119,0.689878484,0.689878484,0.689878484,1.93667544,45,27.54485575,4,19.9793021,4,400,30.43012835,2.401384941,0.555555556,7.11E-05
6648,461,16,2,0.32067942,0.000260895,246.7652807,1.873961147,0.481593702,0.301137115,0.301137115,0.301137115,2.101134484,45,28.03198544,4,20.447451,4,400,37.00873404,2.669078118,0.555555556,7.63E-05
6649,11629,23,2,0.142237972,0.000188113,93.68168086,2.491344726,0.596977265,0.74321481,0.74321481,0.74321481,0.785011325,45,26.65308778,4,19.67054791,4,400,32.25591134,1.767861435,0.555555556,2.45E-05
6650,10803,5,2,0.229432903,0.000176364,276.6131204,2.841708583,0.841823179,0.581368447,0.581368447,0.581368447,1.999660841,45,24.24592968,4,18.89094894,4,400,41.11938375,2.149771611,0.555555556,7.30E-05
6651,8703,9,2,0.007629785,0.000254831,143.5246354,2.16866074,0.126445054,1.038255226,1.038255226,1.038255226,1.559826076,45,27.04717751,4,20.90164413,4,400,33.80689405,2.213596279,0.555555556,6.08E-05
6652,4921,5,2,0.388541155,0.000201142,346.755847,2.273125907,0.279896142,0.820687731,0.820687731,0.820687731,2.292024399,45,28.68683948,4,19.80748528,4,400,39.46163348,2.030341227,0.555555556,8.43E-05
6653,8672,3,2,0.17284422,0.000287675,153.7310293,1.623424291,0.789127389,0.077950975,0.077950975,0.077950975,0.976722177,45,26.84596226,4,20.30522266,4,400,33.05486076,2.367389545,0.555555556,4.16E-05
6654,11012,19,2,0.261332741,0.000236611,216.5832996,2.020679912,0.646668618,1.101761622,1.101761622,1.101761622,1.754751363,45,26.08070037,4,21.19854782,4,400,35.03740434,2.500841955,0.555555556,6.60E-05
6655,3428,3,2,0.077274147,0.000154394,43.592664,2.708467979,0.337442803,0.371587856,0.371587856,0.371587856,1.312332958,45,27.42094941,4,18.48882539,4,400,28.70948583,1.921706264,0.555555556,5.39E-05
6656,7948,10,2,0.169216167,0.000222526,124.4766372,2.243002477,0.828687994,0.476471625,0.476471625,0.476471625,1.028972109,45,25.95469982,4,18.46815882,4,400,37.61996896,2.512280924,0.555555556,4.41E-05
6657,8562,14,2,0.391358788,0.000146011,295.0748664,2.860390102,0.138212276,1.143158697,1.143158697,1.143158697,2.339107303,45,27.33730034,4,21.20593951,4,400,31.46624259,1.913292634,0.555555556,8.71E-05
6658,5252,16,2,0.080701943,0.000219556,74.64376062,2.47194661,0.494728019,0.190415584,0.190415584,0.190415584,1.376534078,45,29.18367339,4,20.29936976,4,400,39.64320997,2.037662122,0.555555556,5.58E-05
6659,11566,19,2,0.258706233,0.000291793,265.2175781,1.798894051,0.585209361,0.85394299,0.85394299,0.85394299,1.810394229,45,26.92511492,4,19.81146544,4,400,34.3178652,2.359093173,0.555555556,6.75E-05
6660,11625,26,2,0.140398611,0.000162947,64.50591564,2.642182615,0.63324197,0.923864493,0.923864493,0.923864493,0.838731773,45,25.18051244,4,20.8917064,4,400,38.62505841,2.143052954,0.555555556,3.22E-05
6661,5063,19,2,0.324894374,0.000245712,195.0063002,1.992477177,0.34911394,0.54948711,0.54948711,0.54948711,2.146323381,45,27.12634272,4,18.89728065,4,400,33.70104609,2.220403424,0.555555556,7.79E-05
6662,5174,22,2,0.009672454,0.000279979,174.6537343,1.650878958,0.293324992,0.639211987,0.639211987,0.639211987,1.622076445,45,27.90693636,4,19.664477,4,400,35.61518518,2.646807558,0.555555556,6.24E-05
6663,7466,3,2,0.225029875,0.000191492,325.1687649,2.338671607,0.777458652,0.259428844,0.259428844,0.259428844,2.056824292,45,26.5688754,4,20.45160583,4,400,24.93239113,1.781358998,0.555555556,7.48E-05
6664,6095,10,2,0.118171465,0.000203691,278.5814512,2.392573164,0.168880269,0.728468351,0.728468351,0.728468351,2.220430584,45,26.23819857,4,19.97355601,4,400,35.66384033,1.884151877,0.555555556,8.09E-05
6665,9849,4,2,0.346224587,0.000285282,141.5966535,1.586220003,0.859752496,0.313905304,0.313905304,0.313905304,0.911597239,45,27.63870012,4,20.15269579,4,400,30.32003237,2.392931103,0.555555556,3.80E-05
6666,7351,16,2,0.031710104,0.00023916,248.7433103,1.895408124,0.5045492,1.01424363,1.01424363,1.01424363,1.874143227,45,28.16062195,4,21.64695693,4,400,38.44552375,2.285991036,0.555555556,6.92E-05
6667,1853,4,2,0.203901556,0.000152001,91.7438665,2.751565458,0.413683175,0.60284025,0.60284025,0.60284025,1.43903484,45,26.72835087,4,17.48416599,4,400,32.30561188,2.000783543,0.555555556,5.75E-05
6668,7342,24,2,0.197215234,0.000263346,218.5321862,1.713635767,0.367280366,0.101107142,0.101107142,0.101107142,2.412413354,45,25.58348771,4,20.63873872,4,400,49.45660493,2.191615317,0.555555556,9.29E-05
6669,8871,15,2,0.362523824,0.000185505,41.60587013,2.546447412,0.651804963,0.799483546,0.799483546,0.799483546,1.102638701,45,27.15845565,4,19.50893435,4,400,34.44267358,2.073700587,0.555555556,4.70E-05
6670,7623,14,2,0.052916976,0.000178815,348.6755034,2.996231609,0.709296982,0.38604041,0.38604041,0.38604041,1.62691204,45,27.85285378,4,19.15576385,4,400,36.32056037,1.349064539,0.555555556,6.26E-05
6671,6044,19,2,0.287363908,0.000252224,151.7735991,2.119474854,0.224778581,1.089822574,1.089822574,1.089822574,1.194293624,45,26.43851816,4,20.69651372,4,400,31.40664398,2.59918648,0.555555556,5.02E-05
6672,2106,14,2,0.023923002,0.000259514,111.2518811,2.702587305,0.559726343,0.73788253,0.73788253,0.73788253,2.007719685,45,26.88466622,4,18.15354281,4,400,34.75645696,2.180980153,0.555555556,7.32E-05
6673,7952,26,2,0.239818245,0.000171672,308.2612455,2.03832515,0.468854495,0.286258934,0.286258934,0.286258934,1.565331458,45,28.53992963,4,22.02648222,4,400,42.4369491,2.103196307,0.555555556,6.09E-05
6674,3185,10,2,0.126012417,0.000182795,81.42442375,1.629351097,0.113705844,1.022815524,1.022815524,1.022815524,2.093819979,45,27.46319851,4,20.06130734,4,400,30.90318887,1.673564429,0.555555556,7.60E-05
6675,1660,18,2,0.310263227,0.000266203,258.399606,2.255526085,0.804572259,0.576597688,0.576597688,0.576597688,0.778547974,45,26.01785003,4,19.8873742,4,400,36.65234098,2.544505112,0.555555556,2.30E-05
6676,6615,19,2,0.091949547,0.000159701,51.32075965,2.162776805,0.751781859,0.073741744,0.073741744,0.073741744,1.760255076,45,26.61030192,4,20.77714995,4,400,29.62107716,1.810631688,0.555555556,6.61E-05
6677,8034,14,2,0.270198696,0.000231293,208.2322747,2.859356997,0.267257646,0.809178697,0.809178697,0.809178697,1.320396809,45,28.09955955,4,19.26000469,4,400,35.98011263,2.411391125,0.555555556,5.42E-05
6678,6593,17,2,0.158125857,0.000282982,181.4729246,2.497274083,0.324804311,0.359517297,0.359517297,0.359517297,2.285556042,45,27.00714414,4,19.39772315,4,400,32.68553809,2.287679757,0.555555556,8.40E-05
6679,11474,5,2,0.379730561,0.000205825,318.3893248,1.856358869,0.609323085,1.098113916,1.098113916,1.098113916,0.969409341,45,24.90836485,4,20.54223733,4,400,38.01012352,1.963246965,0.555555556,4.13E-05
6680,6559,20,2,0.063494051,0.000199271,285.3602821,1.755765125,0.438189559,0.412870364,0.412870364,0.412870364,1.243298949,45,26.77272623,4,19.73322036,4,400,33.36731244,2.132474412,0.555555556,5.18E-05
6681,8947,15,2,0.297793692,0.000272034,134.7768539,2.608991431,0.528664888,1.188492981,1.188492981,1.188492981,1.683544355,45,28.44306085,4,20.23557373,4,400,39.12851238,2.250055721,0.555555556,6.41E-05
6682,8522,5,2,0.186380223,0.00024349,235.5179474,2.909367473,0.885235467,0.128218131,0.128218131,0.128218131,1.155081167,45,27.50439865,4,21.39468765,4,400,27.87845876,2.9496195,0.555555556,4.89E-05
6683,6116,5,2,0.352324297,0.000165002,104.929634,2.100086323,0.194753745,0.898434989,0.898434989,0.898434989,2.472442796,45,26.18966841,4,18.72414048,4,400,35.30333788,1.72728784,0.555555556,0.000102289
6684,8532,16,2,0.045631921,0.000299004,225.3507674,2.387842902,0.249088163,0.969479474,0.969479474,0.969479474,1.489034619,45,26.39665699,4,20.37390749,4,400,31.91257401,2.438776665,0.555555556,5.89E-05
6685,4204,22,2,0.217187793,0.000212491,34.82581615,1.508157979,0.733215819,0.486166546,0.486166546,0.486166546,1.930207917,45,27.69915419,4,19.59329743,4,400,37.24717217,1.931664944,0.555555556,7.09E-05
6686,5213,3,2,0.104480024,0.000143223,335.4885128,1.949175785,0.677481708,0.683423159,0.683423159,0.683423159,0.965020848,45,27.28250884,4,19.04341833,4,400,33.99871956,2.039280311,0.555555556,4.10E-05
6687,1475,21,2,0.332680342,0.00022546,164.9977437,2.779056579,0.393347665,0.196950565,0.196950565,0.196950565,2.279905713,45,25.69150154,4,21.03642183,4,400,40.3271862,2.32148839,0.555555556,8.37E-05
6688,11025,9,2,0.252193973,0.000268205,291.3255987,2.220183703,0.690913564,0.148865689,0.148865689,0.148865689,1.482561571,45,27.8120013,4,20.01897184,4,400,33.47593895,1.977762607,0.555555556,5.87E-05
6689,4995,14,2,0.086445161,0.000180441,128.227503,2.883071594,0.37504754,0.893217921,0.893217921,0.893217921,1.922796931,45,26.4970055,4,19.87404277,4,400,38.79599422,2.301071128,0.555555556,7.06E-05
6690,11097,2,2,0.397736389,0.000173987,261.4679331,2.447936164,0.232539556,0.443846059,0.443846059,0.443846059,0.915815263,45,25.56047225,4,18.46216736,4,400,26.71652128,2.428711277,0.555555556,3.82E-05
6691,11064,22,2,0.163632022,0.000257472,78.39424908,1.823133338,0.748411782,1.173527395,1.173527395,1.173527395,2.23319351,45,27.22851235,4,22.28576306,4,400,35.42421821,1.832611149,0.555555556,8.15E-05
6692,1059,3,2,0.232726982,0.00020851,191.2568083,2.664772519,0.895636933,0.671785732,0.671785732,0.671785732,1.290797221,45,28.31135902,4,19.34601071,4,400,31.74214426,2.519469803,0.555555556,5.33E-05
6693,6623,15,2,0.004331307,0.000280024,68.25625211,1.969749897,0.186118531,0.22907742,0.22907742,0.22907742,1.731960539,45,26.71878622,4,20.52679123,4,400,37.45950054,1.626313716,0.555555556,6.53E-05
6694,9244,5,2,0.317356341,0.000234291,321.4196491,1.675209828,0.430915238,0.96536202,0.96536202,0.96536202,1.163254858,45,26.30242863,4,20.88171924,4,400,34.2016585,2.090950355,0.555555556,4.92E-05
6695,9697,21,2,0.145605099,0.000157056,178.4044468,2.314569661,0.540439836,0.510228904,0.510228904,0.510228904,2.478156484,45,27.60478063,4,19.29309901,4,400,40.08205107,2.168754382,0.555555556,0.000103976
6696,8920,16,2,0.210218121,0.000168001,145.3457645,2.416673679,0.306873633,1.055793446,1.055793446,1.055793446,1.768470072,45,27.98417554,4,21.43655868,4,400,34.55761123,2.335616858,0.555555556,6.63E-05
6697,1827,18,2,0.02616258,0.000240843,274.8307338,1.561890563,0.622354976,0.563565235,0.563565235,0.563565235,1.326065019,45,26.53814589,4,18.81988727,4,400,43.13018457,2.052138024,0.555555556,5.43E-05
6698,450,16,2,0.339651292,0.00027472,95.49336314,1.918136835,0.766566031,0.761093838,0.761093838,0.761093838,2.33307309,45,25.46399521,4,19.70944626,4,400,31.10839116,1.947192884,0.555555556,8.67E-05
6699,9542,15,2,0.123951305,0.000196311,244.9929786,2.728974124,0.251090312,0.283536523,0.283536523,0.283536523,1.017810922,45,27.11657779,4,20.16197952,4,400,36.4601078,2.457542977,0.555555556,4.36E-05
6700,11524,6,2,0.279862497,0.000227774,45.35551995,1.689397912,0.105446193,0.353466744,0.353466744,0.353466744,1.958505339,45,29.10283033,4,19.06767224,4,400,30.04496126,1.692335995,0.555555556,7.17E-05
6701,10521,21,2,0.05806243,0.000141182,214.7817025,2.570456428,0.814579852,1.120174082,1.120174082,1.120174082,1.51863052,45,26.99405255,4,21.11714308,4,400,35.85677216,2.789023651,0.555555556,5.97E-05
6702,5654,3,2,0.370257551,0.000214492,155.5228621,2.973548686,0.571095592,0.059609695,0.059609695,0.059609695,2.087308963,45,25.90265573,4,20.34965553,4,400,32.56525233,2.237404599,0.555555556,7.58E-05
6703,5289,20,2,0.191813051,0.000296652,344.9246329,2.142295059,0.461967563,0.838741836,0.838741836,0.838741836,0.771172452,45,27.39104255,4,19.51375006,4,400,38.28738536,2.120416304,0.555555556,2.08E-05
6704,10258,21,2,0.303739139,0.000293795,304.5106807,2.678349407,0.722332253,0.992472863,0.992472863,0.992472863,2.418664647,45,27.27031703,4,20.25429802,4,400,36.17904425,1.806119978,0.555555556,9.36E-05
6705,2481,24,2,0.131743045,0.000217202,115.0014499,2.062334124,0.206850532,0.609180201,0.609180201,0.609180201,1.109847959,45,25.83707356,4,19.79751009,4,400,29.27934252,2.69327337,0.555555556,4.73E-05
6706,7543,21,2,0.246184022,0.000148326,254.6488166,1.606668221,0.351116424,0.69861554,0.69861554,0.69861554,1.675905882,45,26.35987869,4,18.67580869,4,400,37.86138341,2.232695985,0.555555556,6.39E-05
6707,2586,14,2,0.01832627,0.000220484,85.17376781,2.278346338,0.666591752,0.32774768,0.32774768,0.32774768,1.240787409,45,27.76009196,4,21.26109306,4,400,32.92850742,2.15523156,0.555555556,5.17E-05
6708,10752,9,2,0.387415077,0.000194177,204.4816384,2.186877362,0.514554081,0.398801012,0.398801012,0.398801012,2.173147398,45,27.55999105,4,19.61838269,4,400,41.47868955,2.34456456,0.555555556,7.90E-05
6709,11426,12,2,0.152772883,0.00027702,55.06995171,2.8350276,0.405420037,1.056572801,1.056572801,1.056572801,0.863389466,45,26.14546969,4,20.43666441,4,400,34.86836186,2.024349934,0.555555556,3.45E-05
6710,6584,25,2,0.262648075,0.000248709,314.6389121,2.520002746,0.161990613,0.104101678,0.104101678,0.104101678,1.86617461,45,26.84035967,4,21.00988499,4,400,36.7990024,1.896079249,0.555555556,6.90E-05
6711,11194,14,2,0.097144211,0.000160301,185.2223402,1.833767488,0.871118271,0.776544364,0.776544364,0.776544364,1.433546252,45,28.41300973,4,18.943712,4,400,30.56787871,2.490289807,0.555555556,5.74E-05
6712,867,0,2,0.358653452,0.000155,138.5272619,1.778355076,0.27502138,0.158560854,0.158560854,0.158560854,0.830725187,45,27.07372226,4,21.71447273,4,400,37.09214619,2.634765926,0.555555556,3.14E-05
6713,1427,6,2,0.180844525,0.000236513,281.6108617,2.586264198,0.790887796,0.865852542,0.865852542,0.865852542,2.140870258,45,24.80223873,4,18.02429038,4,400,32.16263887,1.527395284,0.555555556,7.77E-05
6714,8454,17,2,0.291232984,0.000287968,108.6802751,2.933698301,0.648434458,0.452137416,0.452137416,0.452137416,1.574784497,45,26.66134137,4,19.94990023,4,400,40.89363958,2.086304644,0.555555556,6.12E-05
6715,9255,22,2,0.069285715,0.000200732,231.7687601,2.075984335,0.332562609,1.147004301,1.147004301,1.147004301,2.008627784,45,28.04327372,4,20.07990227,4,400,33.88314947,2.203722459,0.555555556,7.32E-05
6716,2057,16,2,0.325190757,0.000254537,38.57661039,2.365024081,0.486095434,0.644139381,0.644139381,0.644139381,1.077984727,45,27.42984257,4,19.17881397,4,400,39.32679395,1.986669926,0.555555556,4.61E-05
6717,6924,10,2,0.109638068,0.000176775,221.6014281,1.530839425,0.595614207,0.238491614,0.238491614,0.238491614,2.385586485,45,26.09111761,4,20.755554,4,400,33.137436,2.273060623,0.555555556,9.05E-05
6718,991,23,2,0.224933344,0.000187507,168.7483037,1.92516538,0.840465559,0.939119477,0.939119477,0.939119477,1.382826676,45,26.87237184,4,20.60982861,4,400,35.11114988,2.377316617,0.555555556,5.59E-05
6719,9906,9,2,0.040242325,0.000260993,331.7389393,2.803295908,0.130941347,0.518800813,0.518800813,0.518800813,1.817558009,45,28.81343143,4,19.42542855,4,400,28.4417021,1.86540509,0.555555556,6.77E-05
